"","ID","Gene.description","Gene.type","ENSGID","SYMBOL","KRvsHEALTHY_LFC","KRvsHEALTHY_P","KRvsHEALTHY_FDR","KRvsHEALTHY_sig0","KRvsHEALTHY_sig1","KRvsHEALTHY_sig2","NonKRvsHEALTHY_LFC","NonKRvsHEALTHY_P","NonKRvsHEALTHY_FDR","NonKRvsHEALTHY_sig0","NonKRvsHEALTHY_sig1","NonKRvsHEALTHY_sig2","KRvsNonKR_LFC","KRvsNonKR_P","KRvsNonKR_FDR","KRvsNonKR_sig0","KRvsNonKR_sig1","KRvsNonKR_sig2","KRvsHEALTHY_LFC_ABS","NonKRvsHEALTHY_LFC_ABS","KRvsNonKR_LFC_ABS"
"11","ENSG00000006015","required for excision 1-B domain containing [Source:HGNC Symbol;Acc:HGNC:26098]","protein_coding","ENSG00000006015","C19orf60",-0.5907524929681,0.00088098334717149,0.00290279130449476,-1,0,0,0.0859585630812507,0.64263201623677,0.761718668399854,0,0,0,-0.676711056049351,0.00075318786154365,0.00479967973192587,-1,0,0,0.5907524929681,0.0859585630812507,0.676711056049351
"12","ENSG00000006025","oxysterol binding protein like 7 [Source:HGNC Symbol;Acc:HGNC:16387]","protein_coding","ENSG00000006025","OSBPL7",-0.222608672547564,0.0495078380493089,0.0904914343261893,0,0,0,0.457335815991289,0.000272165405326443,0.00312840486650616,0,0,0,-0.679944488538854,3.58081830566773e-07,1.56053683585739e-05,-1,0,0,0.222608672547564,0.457335815991289,0.679944488538854
"13","ENSG00000006611","USH1 protein network component harmonin [Source:HGNC Symbol;Acc:HGNC:12597]","protein_coding","ENSG00000006611","USH1C",-2.17589460976896,1.9337202122245e-17,2.02012988113648e-14,-1,-1,-1,-0.26757942653687,0.20738286250339,0.349370944737097,0,0,0,-1.90831518323209,1.94992359059847e-12,1.12571130819216e-08,-1,-1,0,2.17589460976896,0.26757942653687,1.90831518323209
"14","ENSG00000006652","interferon related developmental regulator 1 [Source:HGNC Symbol;Acc:HGNC:5456]","protein_coding","ENSG00000006652","IFRD1",0.867367236909383,3.81009451552817e-09,6.79240837960858e-08,1,0,0,0.0787098843928185,0.613052735884515,0.738061316218808,0,0,0,0.788657352516565,1.39503566650382e-06,4.21554414132608e-05,1,0,0,0.867367236909383,0.0787098843928185,0.788657352516565
"15","ENSG00000007350","transketolase like 1 [Source:HGNC Symbol;Acc:HGNC:11835]","protein_coding","ENSG00000007350","TKTL1",1.97655431492142,4.42622391296663e-08,5.49547424524517e-07,1,1,0,-0.0716853045720254,0.867133387457864,0.919740443365832,0,0,0,2.04823961949345,1.31795349167065e-06,4.03598421017132e-05,1,1,1,1.97655431492142,0.0716853045720254,2.04823961949345
"16","ENSG00000007376","RNA pseudouridine synthase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:14173]","protein_coding","ENSG00000007376","RPUSD1",-0.37925880741745,0.0165383859933022,0.035937356369897,0,0,0,0.491927076332442,0.00349758467041859,0.0182667741592894,0,0,0,-0.871185883749891,1.82347865654269e-06,5.08571118213783e-05,-1,0,0,0.37925880741745,0.491927076332442,0.871185883749891
"17","ENSG00000007908","selectin E [Source:HGNC Symbol;Acc:HGNC:10718]","protein_coding","ENSG00000007908","SELE",-0.723575290009843,0.0651147530766395,0.113671799068715,0,0,0,0.60086351698812,0.134998280531986,0.257274946803478,0,0,0,-1.32443880699796,0.00232024878051382,0.01142132154156,-1,-1,0,0.723575290009843,0.60086351698812,1.32443880699796
"18","ENSG00000008056","synapsin I [Source:HGNC Symbol;Acc:HGNC:11494]","protein_coding","ENSG00000008056","SYN1",0.797891579913121,2.71014423749521e-05,0.000144052498764028,1,0,0,-0.0664824652713554,0.759583853741851,0.847543706453261,0,0,0,0.864374045184477,9.58878321686595e-05,0.000994904283602402,1,0,0,0.797891579913121,0.0664824652713554,0.864374045184477
"19","ENSG00000008118","calcium/calmodulin dependent protein kinase IG [Source:HGNC Symbol;Acc:HGNC:14585]","protein_coding","ENSG00000008118","CAMK1G",2.07096496565076,2.86952319651086e-08,3.81393115802338e-07,1,1,1,0.570322604073476,0.179249865193357,0.315297641359018,0,0,0,1.50064236157728,0.000228929515525093,0.00193942975107959,1,1,0,2.07096496565076,0.570322604073476,1.50064236157728
"20","ENSG00000008438","peptidoglycan recognition protein 1 [Source:HGNC Symbol;Acc:HGNC:8904]","protein_coding","ENSG00000008438","PGLYRP1",0.784651406145609,2.5258195558695e-07,2.49740579342381e-06,1,0,0,0.0430948873913949,0.797696442569134,0.874599189044522,0,0,0,0.741556518754214,1.83881067127481e-05,0.000283185021760277,1,0,0,0.784651406145609,0.0430948873913949,0.741556518754214
"21","ENSG00000008516","matrix metallopeptidase 25 [Source:HGNC Symbol;Acc:HGNC:14246]","protein_coding","ENSG00000008516","MMP25",1.56307477910113,9.18186717404342e-09,1.45635040201921e-07,1,1,0,0.391875267155438,0.193647641046986,0.332825625046629,0,0,0,1.17119951194569,7.02510928792364e-05,0.000782174470169428,1,1,0,1.56307477910113,0.391875267155438,1.17119951194569
"22","ENSG00000008735","mitogen-activated protein kinase 8 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:6883]","protein_coding","ENSG00000008735","MAPK8IP2",-0.412855697281582,0.0362707213552135,0.069657159285258,0,0,0,0.40661492662256,0.052627956886071,0.130160214798586,0,0,0,-0.819470623904142,0.000241905064890372,0.00202125945467418,-1,0,0,0.412855697281582,0.40661492662256,0.819470623904142
"23","ENSG00000009765","iodotyrosine deiodinase [Source:HGNC Symbol;Acc:HGNC:21071]","protein_coding","ENSG00000009765","IYD",-0.771951407592452,3.51408124532914e-05,0.00018015825386177,-1,0,0,0.0420587020218117,0.825608291772752,0.892714067894614,0,0,0,-0.814010109614263,0.000115223171194251,0.00114332327351149,-1,0,0,0.771951407592452,0.0420587020218117,0.814010109614263
"24","ENSG00000010818","HIVEP zinc finger 2 [Source:HGNC Symbol;Acc:HGNC:4921]","protein_coding","ENSG00000010818","HIVEP2",1.05866940408214,3.02054671695652e-13,2.31052866441e-11,1,1,0,0.154034363812318,0.286578102197896,0.439352235456343,0,0,0,0.904635040269824,7.03648674036978e-09,9.63603375186819e-07,1,0,0,1.05866940408214,0.154034363812318,0.904635040269824
"25","ENSG00000011422","plasminogen activator, urokinase receptor [Source:HGNC Symbol;Acc:HGNC:9053]","protein_coding","ENSG00000011422","PLAUR",3.18979427637501,1.36621384192585e-12,7.90415236015455e-11,1,1,1,0.773038215099726,0.108824673673987,0.220068877175801,0,0,0,2.41675606127529,2.30768950255019e-07,1.13717464920816e-05,1,1,1,3.18979427637501,0.773038215099726,2.41675606127529
"26","ENSG00000011600","transmembrane immune signaling adaptor TYROBP [Source:HGNC Symbol;Acc:HGNC:12449]","protein_coding","ENSG00000011600","TYROBP",2.08763856363121,3.21793962881803e-13,2.43100711958889e-11,1,1,1,0.943739117608079,0.00192553715997384,0.011963524335987,1,0,0,1.14389944602313,5.31512528875566e-05,0.000632007287993698,1,1,0,2.08763856363121,0.943739117608079,1.14389944602313
"27","ENSG00000012223","lactotransferrin [Source:HGNC Symbol;Acc:HGNC:6720]","protein_coding","ENSG00000012223","LTF",1.43931591965097,0.000623247729599131,0.00216106495828,1,1,0,-0.0848892444891969,0.866416667642021,0.919423584735978,0,0,0,1.52420516414017,0.00199295159533271,0.0101688922874331,1,1,0,1.43931591965097,0.0848892444891969,1.52420516414017
"28","ENSG00000012779","arachidonate 5-lipoxygenase [Source:HGNC Symbol;Acc:HGNC:435]","protein_coding","ENSG00000012779","ALOX5",1.63499084784352,3.21984600472066e-11,1.10234503105437e-09,1,1,0,0.458394038680658,0.0799641424855599,0.176037389081353,0,0,0,1.17659680916286,6.97078291549507e-06,0.000139430911664202,1,1,0,1.63499084784352,0.458394038680658,1.17659680916286
"29","ENSG00000013297","claudin 11 [Source:HGNC Symbol;Acc:HGNC:8514]","protein_coding","ENSG00000013297","CLDN11",1.34756823877126,2.18411744419367e-08,3.02271272632465e-07,1,1,0,0.172775870459474,0.519600807401381,0.660433271520287,0,0,0,1.17479236831179,1.28365503999045e-05,0.000219653875614033,1,1,0,1.34756823877126,0.172775870459474,1.17479236831179
"30","ENSG00000013725","CD6 molecule [Source:HGNC Symbol;Acc:HGNC:1691]","protein_coding","ENSG00000013725","CD6",-0.870101474361264,2.18557966102957e-08,3.02359193060482e-07,-1,0,0,-0.137707233428727,0.375061051926656,0.52989499346392,0,0,0,-0.732394240932537,1.96160323804577e-05,0.000297117070405574,-1,0,0,0.870101474361264,0.137707233428727,0.732394240932537
"31","ENSG00000014914","myotubularin related protein 11 [Source:HGNC Symbol;Acc:HGNC:24307]","protein_coding","ENSG00000014914","MTMR11",0.755033959305186,8.85872632070839e-08,1.00655832563823e-06,1,0,0,0.012780965467493,0.934995642778842,0.961286151236238,0,0,0,0.742252993837693,4.59006267323115e-06,0.000101469801441369,1,0,0,0.755033959305186,0.012780965467493,0.742252993837693
"32","ENSG00000016602","chloride channel accessory 4 [Source:HGNC Symbol;Acc:HGNC:2018]","protein_coding","ENSG00000016602","CLCA4",2.2214405327121,7.15918986123144e-15,1.14309440212256e-12,1,1,1,0.697286861199824,0.0200094916354553,0.0638585189978866,0,0,0,1.52415367151227,1.95307664055959e-07,1.01150558477933e-05,1,1,0,2.2214405327121,0.697286861199824,1.52415367151227
"33","ENSG00000018236","contactin 1 [Source:HGNC Symbol;Acc:HGNC:2171]","protein_coding","ENSG00000018236","CNTN1",0.250212520531744,0.338268166735021,0.437443484188142,0,0,0,-0.747465750945967,0.0198235780230204,0.0634668466441225,0,0,0,0.997678271477711,0.00226080758608761,0.0112147834184924,1,0,0,0.250212520531744,0.747465750945967,0.997678271477711
"34","ENSG00000018280","solute carrier family 11 member 1 [Source:HGNC Symbol;Acc:HGNC:10907]","protein_coding","ENSG00000018280","SLC11A1",2.82348653986168,2.91928345111835e-11,1.02144191489657e-09,1,1,1,0.237841567583233,0.62548784149877,0.747934378852804,0,0,0,2.58564497227844,5.31100226188553e-08,3.85300568856314e-06,1,1,1,2.82348653986168,0.237841567583233,2.58564497227844
"35","ENSG00000019102","V-set and immunoglobulin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:17149]","protein_coding","ENSG00000019102","VSIG2",-0.855508091350403,1.71516769538615e-06,1.32111631797133e-05,-1,0,0,-0.163963505974722,0.376771340183168,0.531451820046107,0,0,0,-0.691544585375682,0.000521609521588201,0.00363071207830782,-1,0,0,0.855508091350403,0.163963505974722,0.691544585375682
"36","ENSG00000019169","macrophage receptor with collagenous structure [Source:HGNC Symbol;Acc:HGNC:6895]","protein_coding","ENSG00000019169","MARCO",4.24980313197099,7.74168712451361e-12,3.34199584440042e-10,1,1,1,0.851114445186324,0.237684320399016,0.384918482198141,0,0,0,3.39868868678467,1.99784343549879e-07,1.02741416843288e-05,1,1,1,4.24980313197099,0.851114445186324,3.39868868678467
"37","ENSG00000019549","snail family transcriptional repressor 2 [Source:HGNC Symbol;Acc:HGNC:11094]","protein_coding","ENSG00000019549","SNAI2",0.501000869735165,0.177019881586907,0.258985073237183,0,0,0,-0.931810410076734,0.0495350367588759,0.124803994389045,0,0,0,1.4328112798119,0.00255570434613944,0.0123018521774454,1,1,0,0.501000869735165,0.931810410076734,1.4328112798119
"38","ENSG00000021826","carbamoyl-phosphate synthase 1 [Source:HGNC Symbol;Acc:HGNC:2323]","protein_coding","ENSG00000021826","CPS1",0.921293380519896,2.83632418195948e-06,2.03707242956524e-05,1,0,0,0.214054350820358,0.328658345865015,0.482981542470496,0,0,0,0.707239029699538,0.00124050568295623,0.00707169469778792,1,0,0,0.921293380519896,0.214054350820358,0.707239029699538
"39","ENSG00000024526","DEP domain containing 1 [Source:HGNC Symbol;Acc:HGNC:22949]","protein_coding","ENSG00000024526","DEPDC1",1.67932904352533,1.5016488156329e-12,8.52582100850952e-11,1,1,0,0.960861378627267,0.000159541099399048,0.00217342055082966,1,0,0,0.718467664898067,0.0023090804287197,0.0113908819206296,1,0,0,1.67932904352533,0.960861378627267,0.718467664898067
"40","ENSG00000026025","vimentin [Source:HGNC Symbol;Acc:HGNC:12692]","protein_coding","ENSG00000026025","VIM",0.84713671551482,4.44597067222956e-05,0.000220722975776513,1,0,0,0.0818919437910184,0.722594715444904,0.821164045859439,0,0,0,0.765244771723801,0.00109402180809817,0.00640438895153721,1,0,0,0.84713671551482,0.0818919437910184,0.765244771723801
"41","ENSG00000026508","CD44 molecule (Indian blood group) [Source:HGNC Symbol;Acc:HGNC:1681]","protein_coding","ENSG00000026508","CD44",1.67781108268787,2.56976615972563e-13,2.01201134612865e-11,1,1,0,0.139864113195943,0.543812436176235,0.681050757512942,0,0,0,1.53794696949193,7.92384785372855e-10,2.14613016980541e-07,1,1,0,1.67781108268787,0.139864113195943,1.53794696949193
"42","ENSG00000026751","SLAM family member 7 [Source:HGNC Symbol;Acc:HGNC:21394]","protein_coding","ENSG00000026751","SLAMF7",2.51950448140634,6.85379397061976e-13,4.49107746848998e-11,1,1,1,1.20826800381489,0.00119369007002253,0.00858809599645808,1,1,0,1.31123647759146,0.000109428595196914,0.00110194083028916,1,1,0,2.51950448140634,1.20826800381489,1.31123647759146
"43","ENSG00000028137","TNF receptor superfamily member 1B [Source:HGNC Symbol;Acc:HGNC:11917]","protein_coding","ENSG00000028137","TNFRSF1B",2.8438764281607,1.72444720588726e-14,2.32666744044508e-12,1,1,1,1.10934323663173,0.00374884279528458,0.0191656442906579,1,1,0,1.73453319152897,2.08581757294005e-06,5.60446076048272e-05,1,1,0,2.8438764281607,1.10934323663173,1.73453319152897
"44","ENSG00000033327","GRB2 associated binding protein 2 [Source:HGNC Symbol;Acc:HGNC:14458]","protein_coding","ENSG00000033327","GAB2",1.7046070737026,2.63749956322685e-15,5.54238701320841e-13,1,1,0,0.246026599700893,0.250048053672349,0.399018306414518,0,0,0,1.45858047400171,2.73596579990208e-10,1.04558239350832e-07,1,1,0,1.7046070737026,0.246026599700893,1.45858047400171
"45","ENSG00000036828","calcium sensing receptor [Source:HGNC Symbol;Acc:HGNC:1514]","protein_coding","ENSG00000036828","CASR",1.59886248076486,2.29342227654631e-10,6.02851848451757e-09,1,1,0,0.875701340065142,0.00123724800608588,0.00877740320033449,1,0,0,0.723161140699721,0.00452779262340357,0.0190030084345877,1,0,0,1.59886248076486,0.875701340065142,0.723161140699721
"46","ENSG00000038427","versican [Source:HGNC Symbol;Acc:HGNC:2464]","protein_coding","ENSG00000038427","VCAN",1.02944600423809,3.13055235316177e-06,2.22047558178481e-05,1,1,0,0.0689424775041001,0.777989680026632,0.860396063773933,0,0,0,0.960503526733989,0.000122311830254481,0.00119705828731928,1,0,0,1.02944600423809,0.0689424775041001,0.960503526733989
"47","ENSG00000041982","tenascin C [Source:HGNC Symbol;Acc:HGNC:5318]","protein_coding","ENSG00000041982","TNC",0.90795396227457,0.00458750042712944,0.0119761077836328,1,0,0,-0.0436583678833902,0.904878496005346,0.942862196230927,0,0,0,0.95161233015796,0.00962547377216891,0.0336254297807208,1,0,0,0.90795396227457,0.0436583678833902,0.95161233015796
"48","ENSG00000042304","chromosome 2 open reading frame 83 [Source:HGNC Symbol;Acc:HGNC:25344]","transcribed_unprocessed_pseudogene","ENSG00000042304","C2orf83",1.8288893250994,7.01304275275661e-05,0.000327532118037799,1,1,0,0.300708042013152,0.581219061751252,0.711758784040217,0,0,0,1.52818128308625,0.0032873517432525,0.0149148441668053,1,1,0,1.8288893250994,0.300708042013152,1.52818128308625
"49","ENSG00000042832","thyroglobulin [Source:HGNC Symbol;Acc:HGNC:11764]","protein_coding","ENSG00000042832","TG",2.5591506929804,2.72459811421547e-17,2.30590513774477e-14,1,1,1,0.729767677395824,0.0155204058983055,0.0531654601148251,0,0,0,1.82938301558457,2.76357277518838e-09,4.97769827349695e-07,1,1,0,2.5591506929804,0.729767677395824,1.82938301558457
"50","ENSG00000043462","lymphocyte cytosolic protein 2 [Source:HGNC Symbol;Acc:HGNC:6529]","protein_coding","ENSG00000043462","LCP2",2.87977280758349,1.0457512976068e-16,5.69772729505252e-14,1,1,1,0.696763385710312,0.0441038045549299,0.114252120137108,0,0,0,2.18300942187317,1.07866513819836e-09,2.64079881560727e-07,1,1,1,2.87977280758349,0.696763385710312,2.18300942187317
"51","ENSG00000043591","adrenoceptor beta 1 [Source:HGNC Symbol;Acc:HGNC:285]","protein_coding","ENSG00000043591","ADRB1",-1.07009852568598,1.10603803634043e-14,1.671122923998e-12,-1,-1,0,-0.369096456749342,0.00483658676870522,0.0229698608404907,0,0,0,-0.701002068936637,1.82754362469593e-06,5.09061764096195e-05,-1,0,0,1.07009852568598,0.369096456749342,0.701002068936637
"52","ENSG00000047579","dystrobrevin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:17328]","protein_coding","ENSG00000047579","DTNBP1",0.911963174976462,3.40257796283803e-13,2.55465832922402e-11,1,0,0,0.243283046258253,0.0550314068133374,0.134323655455465,0,0,0,0.668680128718209,4.58346204409448e-07,1.88091701661359e-05,1,0,0,0.911963174976462,0.243283046258253,0.668680128718209
"53","ENSG00000047648","Rho GTPase activating protein 6 [Source:HGNC Symbol;Acc:HGNC:676]","protein_coding","ENSG00000047648","ARHGAP6",0.291191392594095,0.0526580158793477,0.0952690595058124,0,0,0,-0.588996312020203,0.000873639851534537,0.00689483434740099,-1,0,0,0.880187704614298,1.61214367695238e-06,4.64877140410781e-05,1,0,0,0.291191392594095,0.588996312020203,0.880187704614298
"54","ENSG00000048545","guanylate cyclase activator 1A [Source:HGNC Symbol;Acc:HGNC:4678]","protein_coding","ENSG00000048545","GUCA1A",-0.909579364191754,1.75516084230017e-05,9.89754797005912e-05,-1,0,0,-0.214593076472907,0.323650886729401,0.477754179344926,0,0,0,-0.694986287718847,0.003407695521029,0.0153333717734315,-1,0,0,0.909579364191754,0.214593076472907,0.694986287718847
"55","ENSG00000050628","prostaglandin E receptor 3 [Source:HGNC Symbol;Acc:HGNC:9595]","protein_coding","ENSG00000050628","PTGER3",-0.338919930552265,0.0972790932783144,0.158408869984336,0,0,0,-1.24392105960807,2.12010154350575e-06,0.000142237418049072,-1,-1,0,0.905001129055804,0.000596199582854611,0.00402947163539667,1,0,0,0.338919930552265,1.24392105960807,0.905001129055804
"56","ENSG00000056558","TNF receptor associated factor 1 [Source:HGNC Symbol;Acc:HGNC:12031]","protein_coding","ENSG00000056558","TRAF1",1.70745776737043,6.25319641126531e-11,1.94423361889035e-09,1,1,0,0.561154058648021,0.0454796203343338,0.116925667128715,0,0,0,1.14630370872241,3.09644081429841e-05,0.000419637738821376,1,1,0,1.70745776737043,0.561154058648021,1.14630370872241
"57","ENSG00000057149","serpin family B member 3 [Source:HGNC Symbol;Acc:HGNC:10569]","protein_coding","ENSG00000057149","SERPINB3",0.641916031925863,0.00621840042085377,0.0155508920722315,1,0,0,-0.0533054031850293,0.837078453798432,0.899890711052785,0,0,0,0.695221435110892,0.00873432608058843,0.0312731980817308,1,0,0,0.641916031925863,0.0533054031850293,0.695221435110892
"58","ENSG00000057468","mutS homolog 4 [Source:HGNC Symbol;Acc:HGNC:7327]","protein_coding","ENSG00000057468","MSH4",1.11477773876714,6.84640426409127e-07,5.94048233299082e-06,1,1,0,0.070753667545155,0.778879652439548,0.861067775648535,0,0,0,1.04402407122199,3.92317174440528e-05,0.000499442388180874,1,1,0,1.11477773876714,0.070753667545155,1.04402407122199
"59","ENSG00000057704","transmembrane and coiled-coil domain family 3 [Source:HGNC Symbol;Acc:HGNC:29199]","protein_coding","ENSG00000057704","TMCC3",1.7203628983511,4.45674765790929e-10,1.07633105260103e-08,1,1,0,0.564832408845559,0.0579974234046323,0.139109555856916,0,0,0,1.15553048950554,7.34493577910078e-05,0.000808429355289105,1,1,0,1.7203628983511,0.564832408845559,1.15553048950554
"60","ENSG00000059377","thromboxane A synthase 1 [Source:HGNC Symbol;Acc:HGNC:11609]","protein_coding","ENSG00000059377","TBXAS1",1.62408463358826,1.93728837073868e-12,1.0456007736632e-10,1,1,0,0.468024466736078,0.050731726964069,0.126932687278008,0,0,0,1.15606016685218,2.03507392315743e-06,5.4974035392748e-05,1,1,0,1.62408463358826,0.468024466736078,1.15606016685218
"61","ENSG00000059728","MAX dimerization protein 1 [Source:HGNC Symbol;Acc:HGNC:6761]","protein_coding","ENSG00000059728","MXD1",2.04284484982038,3.42021113568954e-15,6.72347311641679e-13,1,1,1,0.440665954366289,0.0894016693688847,0.190716606698011,0,0,0,1.60217889545409,4.37488129281002e-09,6.86537165623629e-07,1,1,0,2.04284484982038,0.440665954366289,1.60217889545409
"62","ENSG00000059804","solute carrier family 2 member 3 [Source:HGNC Symbol;Acc:HGNC:11007]","protein_coding","ENSG00000059804","SLC2A3",3.40555925636239,1.24563448124038e-13,1.10012993169259e-11,1,1,1,0.477433206258733,0.339282691853204,0.49381149370753,0,0,0,2.92812605010366,2.96414004924142e-09,5.19825116639659e-07,1,1,1,3.40555925636239,0.477433206258733,2.92812605010366
"63","ENSG00000060491","opioid growth factor receptor [Source:HGNC Symbol;Acc:HGNC:15768]","protein_coding","ENSG00000060491","OGFR",-0.31689915587387,0.0311068262353831,0.0611730218076989,0,0,0,0.414234435278241,0.00993151877167221,0.0384262321338777,0,0,0,-0.731133591152112,1.69218821145812e-05,0.000267849219756513,-1,0,0,0.31689915587387,0.414234435278241,0.731133591152112
"64","ENSG00000061337","leucine zipper tumor suppressor 1 [Source:HGNC Symbol;Acc:HGNC:13861]","protein_coding","ENSG00000061337","LZTS1",1.21387854759468,1.0089880957498e-06,8.2904810635945e-06,1,1,0,0.322686271656225,0.244737292240213,0.393015694737193,0,0,0,0.891192275938453,0.00110809603799943,0.00646401141247786,1,0,0,1.21387854759468,0.322686271656225,0.891192275938453
"65","ENSG00000061455","PR/SET domain 6 [Source:HGNC Symbol;Acc:HGNC:9350]","protein_coding","ENSG00000061455","PRDM6",0.19093665917634,0.122841996125835,0.192334806934656,0,0,0,-0.501629365579031,0.000893432562190048,0.00700117192540011,0,0,0,0.692566024755371,8.63970345117934e-06,0.000164446703273775,1,0,0,0.19093665917634,0.501629365579031,0.692566024755371
"66","ENSG00000062282","diacylglycerol O-acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:16940]","protein_coding","ENSG00000062282","DGAT2",1.84089078447812,9.80094745006924e-09,1.53564636857113e-07,1,1,0,-0.061050878373172,0.86970867599693,0.921179225084782,0,0,0,1.90194166285129,3.45956886436081e-07,1.52221030031876e-05,1,1,0,1.84089078447812,0.061050878373172,1.90194166285129
"67","ENSG00000062524","leukocyte receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6721]","protein_coding","ENSG00000062524","LTK",-0.853259949426443,2.48192599587589e-06,1.81316967259153e-05,-1,0,0,-0.140319291106175,0.447790959535202,0.597362505687675,0,0,0,-0.712940658320268,0.000444728169506933,0.00322831860032787,-1,0,0,0.853259949426443,0.140319291106175,0.712940658320268
